JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
BA-112,Business Analyst,Experienced,10-Jun,Data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,Lead complex business analysis projects; Design and maintain BI dashboards; Oversee requirement gathering and documentation; Implement AI-driven analytics solutions; Facilitate Agile project management; Collaborate with business and technical teams; Deliver actionable insights to executives; Support strategic planning; Mentor junior analysts; Automate KPI tracking and reporting,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
BA-113,Business Analyst,Fresher,0-1,Basic data analysis; Excel; SQL; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Problem-solving; Collaboration; Research,Assist in data collection and basic analysis; Support creation of dashboards and reports; Document business requirements; Participate in Agile team meetings; Collaborate with team members; Perform basic scenario modeling; Support presentations to stakeholders; Learn BI and analytics tools; Assist in process improvement initiatives; Maintain documentation standards,Business Analysis; Excel; SQL; Power BI; Requirement Gathering; Agile; Data Analysis; Documentation; Collaboration; Problem Solving
BA-114,Business Analyst,Mid-Level,5-Feb,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile methodology; Stakeholder communication; Critical thinking; Data storytelling,Analyze business data for actionable insights; Develop and maintain dashboards; Gather and validate business requirements; Participate in Agile projects; Collaborate with technical and business teams; Perform risk and scenario analysis; Present findings to stakeholders; Support BI tool adoption; Monitor KPIs; Recommend process improvements,Business Analysis; SQL; Tableau; Power BI; Agile; Requirement Gathering; Stakeholder Management; Data Storytelling; Critical Thinking; Process Improvement
BA-115,Business Analyst,Experienced,8-May,Business Intelligence; Advanced SQL; Tableau; Power BI; SAS; AI-driven analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,Lead BI and analytics projects; Develop and optimize dashboards for business insights; Manage requirement gathering and documentation; Facilitate Agile processes; Collaborate with cross-functional teams; Conduct scenario analysis and provide recommendations; Present actionable insights to leadership; Mentor junior analysts; Implement process improvements; Automate reporting workflows,Business Analysis; SQL; Tableau; Power BI; BI Tools; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Strategic Planning
BA-116,Business Analyst,Experienced,10-Jun,Advanced data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,Lead complex business analysis initiatives; Design and maintain BI dashboards and reports; Oversee requirement gathering and documentation; Implement AI-driven analytics solutions; Facilitate Agile project management; Collaborate with business and technical teams; Deliver actionable insights to executives; Support strategic business planning; Mentor junior analysts; Automate KPI tracking and reporting,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
BA-117,Business Analyst,Fresher,0-1,Data analysis basics; Excel; SQL basics; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Problem-solving; Collaboration; Research,Support data collection and analysis tasks; Assist in dashboard and report creation; Document business requirements; Participate in Agile team activities; Collaborate with team members; Perform basic scenario modeling; Support stakeholder presentations; Learn BI and analytics tools; Assist in process improvement initiatives; Maintain documentation standards,Business Analysis; Excel; SQL; Power BI; Requirement Gathering; Agile; Data Analysis; Documentation; Collaboration; Problem Solving
BA-118,Business Analyst,Mid-Level,5-Feb,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile methodology; Stakeholder communication; Critical thinking; Data storytelling,Analyze business performance data; Develop and maintain dashboards; Gather and validate business requirements; Participate in Agile projects; Collaborate with technical and business teams; Perform scenario and risk analysis; Present findings to stakeholders; Support BI tool adoption; Monitor KPIs and metrics; Recommend process improvements,Business Analysis; SQL; Tableau; Power BI; Agile; Requirement Gathering; Stakeholder Management; Data Storytelling; Critical Thinking; Process Improvement
BA-119,Business Analyst,Experienced,8-May,Advanced SQL; Tableau; Power BI; Business Intelligence; SAS; AI-driven analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,Lead BI and analytics initiatives; Develop advanced dashboards and reporting solutions; Manage requirement gathering and validation; Facilitate Agile project execution; Collaborate with cross-functional teams; Conduct scenario modeling and provide recommendations; Present actionable insights to leadership; Mentor junior analysts; Drive process and KPI improvements; Automate reporting workflows,Business Analysis; SQL; Tableau; Power BI; BI Tools; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Strategic Planning
BA-120,Business Analyst,Experienced,10-Jun,Advanced data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,Lead complex business analysis initiatives; Design and maintain BI dashboards and reports; Oversee requirement gathering and documentation; Implement AI-driven analytics solutions; Facilitate Agile project management; Collaborate with business and technical teams; Deliver actionable insights to executives; Support strategic business planning; Mentor junior analysts; Automate KPI tracking and reporting,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
BI001,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL basics; PostgreSQL basics; Tableau; Power BI; Excel charts and dashboards; Basic statistics; ETL awareness; Business acumen; Data analysis,Assist in analyzing datasets; Create dashboards; Prepare reports; Support business decision-making processes,BI; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI; ETL
BI002,BI Analyst - Fresher,Entry-Level,0–1 year,SQL querying; Tableau; Power BI; Excel charts and pivot tables; Basic statistical analysis; ETL process awareness,Support teams in building dashboards; Extract insights from data; Assist in reporting and analysis,BI; Reporting; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI
BI003,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel dashboards; Basic statistics; ETL process understanding; KPI knowledge,Generate business reports; Analyze sales and operational data; Support visualization tasks,BI; Analytics; Fresher; Entry-Level; SQL; Tableau; ETL
BI004,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel charts; Basic statistical analysis; ETL understanding; Business metrics awareness,Create reports; Visualize business data; Assist in preparing dashboards for executive insights,BI; Analytics; Fresher; Entry-Level; SQL; Power BI; Tableau
BI005,BI Analyst - Fresher,Entry-Level,0–1 year,SQL querying; MySQL/PostgreSQL; Tableau; Power BI; Excel visualization; Data analysis; ETL process knowledge; KPI understanding,Develop dashboards; Extract insights from datasets; Support reporting requirements,BI; Analytics; Reporting; Fresher; Entry-Level; SQL; Tableau; Power BI
BI006,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel; Basic data analysis; Statistics; ETL understanding; Business acumen,Support teams in analyzing business data; Prepare dashboards; Assist in reporting for decision-making,BI; Reporting; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI
BI007,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel charts; Basic statistics; ETL understanding; Business metrics awareness,Build interactive dashboards; Prepare data for visualization; Support business reporting tasks,BI; Analytics; Business Intelligence; Fresher; Entry-Level; SQL; Power BI; Tableau
BI008,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel; Basic statistics; ETL process understanding; Business process knowledge,Prepare reports; Dashboards; Visual insights; Support junior data initiatives,BI; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI
BI009,BI Analyst - Fresher,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel charts and dashboards; Basic statistics; ETL knowledge; KPI understanding,"Support business teams; Extract, clean, and visualize data; Assist in reporting and decision support",BI; Analytics; Fresher; Entry-Level; SQL; Power BI; Tableau; ETL
BI010,BI Analyst - Experienced,Senior-Level,4–8 years,Advanced analytics; Predictive modeling; Forecasting; Data modeling; Tableau; Power BI; QlikView; Looker; SQL; Redshift; Snowflake; ETL pipelines; KPI development; Data governance,Lead BI and analytics projects; Design dashboards; Implement predictive analytics; Manage ETL pipelines to support business strategy,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI011,BI Analyst - Experienced,Senior-Level,5–9 years,Predictive analytics; Advanced BI modeling; Forecasting; Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; ETL pipeline design; KPI and performance metrics development,Develop and optimize dashboards; Implement advanced analytics solutions; Oversee ETL and data warehousing projects,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI012,BI Analyst - Experienced,Senior-Level,6+ years,Tableau; Power BI; Looker; QlikView; SQL & Database management; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipeline management; KPI strategy,Lead BI initiatives; Develop predictive models; Manage data integration; Mentor junior analysts,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI013,BI Analyst - Experienced,Senior-Level,5–8 years,Advanced Tableau; Power BI; Looker; QlikView; Complex SQL queries; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipeline design; KPI monitoring,Design advanced dashboards; Implement predictive analytics; Optimize SQL workflows; Oversee ETL pipelines for large-scale data projects,BI; Analytics; Senior-Level; ETL; Predictive Analytics; Tableau; Power BI
BI014,BI Analyst - Experienced,Senior-Level,6–10 years,Tableau; Power BI; Looker; QlikView; SQL & Database management; Redshift; Snowflake; Predictive analytics; Data modeling; Forecasting; ETL pipelines; KPI development,Lead business intelligence projects; Manage ETL and data pipelines; Develop predictive models; Mentor junior BI analysts,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI015,BI Analyst - Experienced,Senior-Level,7+ years,Advanced Tableau; Power BI; Looker; SQL queries; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipelines; Data integration; KPI definition,Develop predictive analytics dashboards; Manage ETL processes; Optimize SQL queries; Lead BI teams for strategic insights,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI016,BI Analyst - Experienced,Senior-Level,6+ years,Advanced Tableau; Power BI; Looker; QlikView; SQL optimization; Redshift; Snowflake; Predictive analytics; Data modeling; Forecasting; ETL pipeline management; KPI monitoring,Lead complex BI and analytics projects; Develop advanced dashboards; Optimize data pipelines; Mentor junior analysts,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI017,BI Analyst - Experienced,Senior-Level,5–9 years,Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipeline management; KPI strategy,Manage large-scale BI projects; Implement predictive analytics; Optimize ETL and SQL workflows; Provide strategic business insights,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI018,BI Analyst - Experienced,Senior-Level,6+ years,Advanced Tableau; Power BI; Looker; QlikView; SQL optimization; Redshift; Snowflake; Predictive analytics; Data modeling; ETL pipeline management; KPI monitoring,Lead BI teams; Optimize data pipelines; Develop advanced dashboards; Oversee predictive analytics projects,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI019,BI Analyst - Experienced,Senior-Level,5–10 years,Advanced Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipeline management; KPI strategy,Manage BI projects; Lead predictive analytics initiatives; Optimize ETL and SQL workflows; Deliver business insights,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
BI020,BI Analyst - Experienced,Senior-Level,5–9 years,Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipelines; KPI development,Manage BI projects; Implement predictive analytics; Optimize ETL and SQL workflows; Provide strategic business insights,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
CA001,Cloud Architect,Fresher,0,AWS fundamentals; Azure basics; GCP basics; Docker introduction; Kubernetes basics; Python basics; Bash scripting; Cloud security fundamentals,Assist in deploying basic cloud infrastructure; Support configuration of cloud storage and networking; Work with senior engineers on containerization projects; Document cloud setup and processes,Cloud Computing; AWS; Azure; GCP; Docker; Kubernetes; Python; Cloud Security; Scripting; Virtualization
CA002,Cloud Solutions Associate,Fresher,0-1,Cloud storage basics; Networking fundamentals; Docker; Terraform basics; Linux administration; Java basics,Assist in provisioning virtual machines; Support deployment of test environments; Help with Infrastructure as Code basics; Perform troubleshooting under supervision,AWS; Terraform; Cloud Basics; Infrastructure as Code; Docker; Virtualization; Python; Cloud Security
CA003,Junior Cloud Engineer,Fresher,0-1,Cloud networking; Docker basics; Kubernetes fundamentals; CI/CD introduction; Python scripting,Work on basic automation tasks; Assist in CI/CD pipeline setup; Support in monitoring cloud resources; Write simple scripts for automation,CI/CD; Cloud Computing; Docker; Kubernetes; Automation; Scripting; AWS; Azure
CA004,Cloud Trainee,Fresher,0,Cloud storage basics; IAM fundamentals; Python scripting; Bash; Basic networking,Shadow senior architects in migration projects; Support setup of IAM roles; Assist with troubleshooting,Cloud Security; IAM; Python; AWS; Azure; GCP; Cloud Computing
CA005,Associate Cloud Architect,Fresher,0-1,AWS basics; Azure basics; Docker; Linux administration; Cloud database basics,Assist with cloud deployments; Configure test databases in cloud; Work on container deployments,Cloud Computing; AWS; Azure; Docker; Cloud Databases; Virtualization
CA006,Cloud Engineer,Experienced,3,AWS; Azure; Kubernetes; Terraform; Python scripting; CI/CD pipelines; Cloud security compliance,Design scalable cloud infrastructure; Automate deployments using Terraform; Implement CI/CD pipelines; Collaborate on security compliance projects,Cloud Architecture; AWS; Azure; Terraform; Kubernetes; CI/CD; Automation; Python; Cloud Security
CA007,Senior Cloud Architect,Experienced,7,AWS multi-cloud; Azure networking; Kubernetes orchestration; CloudFormation; Ansible; DevOps automation; Leadership,Lead cloud migration projects; Architect hybrid cloud environments; Mentor junior engineers; Ensure compliance with governance frameworks,Cloud Architecture; Hybrid Cloud; AWS; Azure; GCP; Kubernetes; DevOps; CloudFormation; Leadership
CA008,Lead Cloud Solutions Architect,Experienced,10,Multi-cloud strategy; Serverless architecture; Microservices design; Terraform; Python; Cloud cost optimization; Stakeholder management,Drive enterprise cloud strategy; Design serverless and microservices-based architectures; Optimize cloud costs; Lead cross-functional cloud teams,Cloud Strategy; Serverless; Microservices; Terraform; AWS; Azure; Python; Leadership
CA009,Cloud Security Architect,Experienced,6,Cloud security; IAM; Encryption; Compliance frameworks; AWS; Azure; Python scripting,Implement IAM policies; Ensure compliance with GDPR and HIPAA; Secure cloud workloads; Lead security audits,Cloud Security; IAM; Encryption; Compliance; AWS; Azure; Python
CA010,DevOps Cloud Architect,Experienced,5,AWS; Azure DevOps; CI/CD pipelines; Terraform; Docker; Kubernetes; Python,Integrate DevOps practices into cloud deployments; Manage CI/CD pipelines; Automate provisioning; Support developers with infrastructure,DevOps; Cloud Architecture; AWS; Azure; Terraform; CI/CD; Automation; Kubernetes
CA011,Cloud Infrastructure Architect,Experienced,8,AWS; Azure; Hybrid cloud; SDN; Cloud networking; Terraform; Python,Design resilient infrastructure; Architect hybrid environments; Manage large-scale cloud networking; Collaborate with IT security,Cloud Infrastructure; Hybrid Cloud; AWS; Azure; Terraform; Networking; Python
CA012,Multi-Cloud Architect,Experienced,9,AWS; Azure; GCP; Kubernetes; Terraform; Microservices architecture; Leadership,Design multi-cloud strategies; Build cross-platform applications; Mentor engineers; Collaborate with stakeholders,Multi-Cloud; Cloud Architecture; AWS; Azure; GCP; Kubernetes; Terraform
CA013,Cloud Migration Specialist,Experienced,4,AWS; Azure; GCP; Terraform; Python; Cloud migration; Database migration,Migrate on-premise applications to cloud; Implement database migration strategies; Ensure minimal downtime during migration,Cloud Migration; AWS; Azure; GCP; Terraform; Database Migration; Cloud Architecture
CA014,Cloud Automation Engineer,Experienced,5,Terraform; CloudFormation; Ansible; AWS; Python; Kubernetes,Automate infrastructure provisioning; Maintain Infrastructure as Code; Support scaling workloads,Automation; Terraform; CloudFormation; Ansible; AWS; Python; IaC
CA015,Cloud Platform Architect,Experienced,7,AWS; Azure; Kubernetes; Docker Swarm; CI/CD; Terraform; Python,Design cloud platforms for enterprise; Implement Kubernetes clusters; Lead container orchestration strategies,Cloud Platform; Kubernetes; Docker Swarm; AWS; Azure; Terraform; CI/CD
CA016,Cloud DevSecOps Architect,Experienced,6,AWS; Azure; CI/CD pipelines; Security integration; Terraform; Python; Ansible,Integrate security into DevOps pipelines; Automate compliance checks; Build secure CI/CD pipelines,DevSecOps; CI/CD; Cloud Security; Terraform; AWS; Azure; Automation
CA017,Enterprise Cloud Architect,Experienced,12,Cloud strategy; Multi-cloud architecture; Serverless computing; Kubernetes; Terraform; Leadership,Design enterprise-wide cloud strategy; Implement serverless and scalable architectures; Collaborate with C-level executives,Enterprise Cloud; Cloud Strategy; Serverless; Kubernetes; Terraform; Leadership
CA018,Hybrid Cloud Architect,Experienced,8,AWS; Azure; Hybrid cloud design; Networking; Terraform; Python,Design hybrid cloud solutions; Integrate on-prem with cloud; Manage secure connections,Hybrid Cloud; AWS; Azure; Networking; Cloud Architecture; Terraform
CA019,Cloud Cost Optimization Architect,Experienced,7,AWS; Azure; Cloud cost management; Terraform; Python,Analyze and optimize cloud costs; Implement cost monitoring tools; Work with finance teams,Cloud Cost Optimization; AWS; Azure; Cloud Monitoring; Terraform; Python
CA020,Cloud Infrastructure Security Architect,Experienced,9,Cloud security; IAM; Encryption; Compliance; AWS; Azure; Terraform; Kubernetes,Secure cloud workloads; Design IAM and compliance frameworks; Lead audits; Collaborate with security teams,Cloud Security; IAM; Encryption; Compliance; AWS; Azure; Terraform; Kubernetes
CL001,Cloud Engineer - Fresher,Entry-Level,0–1 year,"AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker basics; Kubernetes basics; Python; Bash; Shell scripting; Jenkins; GitHub Actions; AWS CodePipeline; Monitoring: CloudWatch, Prometheus, Azure Monitor; VPC; VPN; IAM basics; Git/GitHub/GitLab",Assist in deploying and managing cloud resources; Support basic automation and containerization; Implement CI/CD pipeline setups; Support cloud deployments for training or academic projects; Collaborate with team members; Create basic infrastructure scripts,Cloud; DevOps; Infrastructure; Fresher; Entry-Level; Remote; AWS; Azure; GCP
CL002,Cloud Engineer - Fresher,Entry-Level,0–1 year,AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker/Kubernetes fundamentals; Python; Bash; Jenkins; GitHub Actions; CloudWatch; Prometheus; Git,Deploy cloud resources under guidance; Assist in containerization with Docker; Implement CI/CD pipelines for learning projects; Support cloud infrastructure deployments; Collaborate on academic or personal projects,Cloud; DevOps; Fresher; Entry-Level; Remote; Bangalore; Automation; Containerization
CL003,Cloud Engineer - Fresher,Entry-Level,0–1 year,"AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker basics; Kubernetes basics; Python; Bash; Jenkins; AWS CodePipeline; Monitoring: CloudWatch, Azure Monitor; Git/GitHub",Support cloud deployments; Implement infrastructure automation; Containerize applications with guidance; Assist in CI/CD pipeline setups; Collaborate in academic/cloud lab projects,Cloud; Infrastructure; Entry-Level; Fresher; Remote; DevOps; AWS; Azure; GCP
CL004,Cloud Engineer - Fresher,Entry-Level,0–1 year,AWS basics; Azure basics; GCP basics; Terraform/CloudFormation awareness; Docker/Kubernetes; Python/Bash scripting; Jenkins; GitHub Actions; Monitoring fundamentals; Git,Assist in deploying cloud resources; Create basic automation scripts; Support containerized app deployments; Collaborate on academic or personal projects,Cloud; DevOps; Entry-Level; Fresher; Hyderabad; Remote; Containerization
CL005,Cloud Engineer - Fresher,Entry-Level,0–1 year,"AWS; Azure; GCP; Terraform/CloudFormation basics; Docker/Kubernetes; Python/Bash scripting; Jenkins; AWS CodePipeline; Monitoring: CloudWatch, Prometheus; Git",Implement basic cloud deployments; Manage infrastructure scripts; Containerize applications for training or academic projects; Collaborate in teamwork projects,Cloud; Infrastructure; Entry-Level; Fresher; Pune; Remote; DevOps
CL006,Cloud Engineer - Fresher,Entry-Level,0–1 year,"AWS; Azure; GCP; Terraform/CloudFormation basics; Docker/Kubernetes fundamentals; Python/Bash scripting; Jenkins; GitHub Actions; Monitoring: CloudWatch, Azure Monitor; Git/GitHub",Assist in deploying cloud services; Containerize apps; Implement basic CI/CD pipelines; Monitor resource usage; Collaborate with team members,Cloud; DevOps; Entry-Level; Fresher; Chennai; Remote; Automation
CL007,Cloud Engineer - Fresher,Entry-Level,0–1 year,AWS basics; Azure basics; GCP basics; Terraform/CloudFormation knowledge; Docker/Kubernetes; Python/Bash scripting; Jenkins; GitHub Actions; Monitoring fundamentals; Git,Support basic cloud infrastructure deployments; Automate scripting tasks; Setup containerized applications; Collaborate on academic or online lab projects,Cloud; Infrastructure; Entry-Level; Fresher; Remote; DevOps
CL008,Cloud Engineer - Fresher,Entry-Level,0–1 year,"AWS; Azure; GCP; Terraform/CloudFormation basics; Docker/Kubernetes fundamentals; Python/Bash scripting; Jenkins; GitHub Actions; Monitoring: CloudWatch, Prometheus; Git/GitHub",Assist in creating basic cloud infrastructure; Deploy applications; Implement CI/CD pipelines; Collaborate on projects,Cloud; DevOps; Entry-Level; Fresher; Remote; Automation
CL009,Cloud Engineer - Fresher,Entry-Level,0–1 year,AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker/Kubernetes; Python/Bash scripting; Jenkins/GitHub Actions; Monitoring fundamentals; Git,Deploy cloud resources under guidance; Write basic automation scripts; Assist in containerized application setup; Collaborate on academic/bootcamp projects,Cloud; Infrastructure; Entry-Level; Fresher; Bangalore; Remote; DevOps
CL010,Cloud Engineer - Experienced,Senior-Level,4–8 years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; Jenkins; GitLab CI; CircleCI; Cloud Security: IAM, RBAC, encryption, compliance; Monitoring & Logging: CloudWatch, Prometheus, ELK; Networking: VPC, load balancers, DNS, firewall rules; Python; Bash; PowerShell; Database & Storage: SQL, NoSQL, S3, Azure Blob Storage","Architect, deploy, and manage scalable cloud infrastructure; Lead automation and CI/CD pipelines; Implement advanced cloud security practices; Mentor junior engineers; Collaborate cross-team",Cloud; Infrastructure; DevOps; Senior-Level; Remote; AWS; Azure; GCP; Automation; Containerization
CL011,Cloud Engineer - Experienced,Senior-Level,5–9 years,"AWS advanced; Azure advanced; GCP advanced; Terraform/CloudFormation/Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring/Logging: CloudWatch, Prometheus, ELK; Networking; Python/Bash/PowerShell; SQL, NoSQL, S3, Azure Blob",Design and manage multi-region cloud solutions; Automate infrastructure; Lead cloud migration projects; Mentor junior engineers; Ensure security and compliance,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; DevOps
CL012,Cloud Engineer - Experienced,Senior-Level,5–8 years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring: CloudWatch, Prometheus, ELK; Networking & Storage; Python; Bash; PowerShell",Lead cloud architecture design; Implement scalable CI/CD pipelines; Ensure DevSecOps compliance; Monitor cloud infrastructure; Mentor team members,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; CI/CD; Security
CL013,Cloud Engineer - Experienced,Senior-Level,6+ years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Docker/Kubernetes; Helm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring: CloudWatch, Prometheus, ELK; Networking; Storage; Python/Bash/PowerShell",Architect multi-region cloud solutions; Implement automation and monitoring; Secure cloud environments; Lead cloud engineering teams,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
CL014,Cloud Engineer - Experienced,Senior-Level,5–9 years,"AWS; Azure; GCP; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring: CloudWatch, Prometheus, ELK; Networking; Storage; Scripting: Python, Bash, PowerShell",Design and manage enterprise-scale cloud deployments; Automate infrastructure; Enforce security compliance; Mentor junior cloud engineers; Collaborate cross-team,Cloud; DevOps; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
CL015,Cloud Engineer - Experienced,Senior-Level,6+ years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring/Logging: CloudWatch, Prometheus, ELK; Networking & Storage; Python/Bash/PowerShell",Lead cloud infrastructure projects; Implement automated CI/CD pipelines; Optimize resource usage; Ensure cloud security and compliance; Mentor and guide team,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
CL016,Cloud Engineer - Experienced,Senior-Level,7+ years,"AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD: Jenkins, GitLab CI, CircleCI; Cloud Security; Monitoring/Logging: CloudWatch, Prometheus, ELK; Networking; Storage; Python/Bash/PowerShell","Architect, deploy, and manage cloud environments; Enforce security best practices; Monitor systems; Lead cloud engineering teams across projects",Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
CL017,Cloud Engineer - Experienced,Senior-Level,6–8 years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Python/Bash/PowerShell,Lead cloud architecture and CI/CD projects; Manage automation and security compliance; Mentor and coordinate cross-team efforts,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; DevOps
CL018,Cloud Engineer - Experienced,Senior-Level,5–9 years,AWS; Azure; GCP; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Architect enterprise-scale deployments; Implement CI/CD pipelines; Enforce security compliance; Mentor junior engineers,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; DevOps
CL019,Cloud Engineer - Experienced,Senior-Level,6+ years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Lead cloud infrastructure and automation projects; Implement CI/CD pipelines; Optimize cloud resources and enforce security; Mentor junior engineers,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; Security
CL020,Cloud Engineer - Experienced,Senior-Level,7+ years,AWS advanced; Azure advanced; GCP advanced; Terraform; CloudFormation; Ansible; Kubernetes; Helm; Docker Swarm; CI/CD; Cloud Security; Monitoring; Networking; Storage; Python/Bash/PowerShell,Architect and manage cloud environments; Lead engineering teams; Enforce security best practices; Monitor cloud systems,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Leadership; Automation
CW-001,Content Writer,Fresher,0-2,Grammar and punctuation; Clarity in writing; Research skills; Fact-checking; Tone and style adaptation; Basic SEO; Editing and proofreading; WordPress basics; Digital marketing basics; AI writing tools awareness,Produce high-quality blog and article content; Research topics and ensure factual accuracy; Adapt tone and style for target audiences; Implement basic on-page SEO techniques; Edit and proofread content; Publish content on CMS platforms; Collaborate with team for content ideas; Learn and use AI writing tools for content creation,Content Writing; Grammar; Proofreading; SEO Basics; Research; WordPress; AI Writing Tools; Blogs; Articles; Social Media Content
